t,x,y,phi,xg,yg,e,theta,alpha,v,w
3.404912699945271,-1.350143004206105,-0.8663979252587897,-2.023217515210286,-1.4999999999999984,-1.1749999999999992,0.34306320077057245,-2.0228572644331275,0.00036025077715828857,0.03430631785090948,0.20260993464402757
3.45000800001435,-1.3631374794600049,-0.8931258160962381,-2.0230720173075554,-1.4999999999999984,-1.1749999999999992,0.31334390863709394,-2.022812978460848,0.0002590388467074156,0.03133438981242297,0.20251442376041204
3.500286200083792,-1.3768757314306554,-0.9213909468588923,-2.022967118242623,-1.4999999999999984,-1.1749999999999992,0.2819168979431074,-2.0227674536464284,0.00019966459619480403,0.028191689232366486,0.20245643812577901
3.55009250016883,-1.3892310555014382,-0.9468173548807639,-2.0228885087204933,-1.4999999999999984,-1.1749999999999992,0.25364754798526234,-2.0227280990664442,0.00016040965404906515,0.025364754472192722,0.2024171751257413
3.6012762000318617,-1.4018388607811016,-0.9727673316760053,-2.0228258957170624,-1.4999999999999984,-1.1749999999999992,0.2247969336761384,-2.022685467481393,0.00014042823566917662,0.02247969314596306,0.20239492950125704
3.65490259998478,-1.4116878519067222,-0.9930418315471627,-2.022772946725816,-1.4999999999999984,-1.1749999999999992,0.20225679362523163,-2.0226498424868904,0.00012310423892580857,0.020225679209266583,0.20237577602034285
3.7031680999789387,-1.4205471082262533,-1.011279182027439,-2.022726064468283,-1.4999999999999984,-1.1749999999999992,0.18198150523834739,-2.022610870077321,0.00011519439096208117,0.018198150403092306,0.20236476017039748
3.75006390013732,-1.4274291575141413,-1.0254455757168486,-2.022680490299234,-1.4999999999999984,-1.1749999999999992,0.16623192533858142,-2.0225720684233206,0.00010842187591331154,0.01662319243615281,0.20235478494567585
3.8029046000447124,-1.4356863261212798,-1.042441526442392,-2.0226329849382583,-1.4999999999999984,-1.1749999999999992,0.1473363416123157,-2.0225114104932693,0.00012157444498894776,0.014733634052347469,0.20236055605704226
3.851826700149104,-1.4421366170567844,-1.0557167765825546,-2.0225803129653794,-1.4999999999999984,-1.1749999999999992,0.13257699074307364,-2.022446874279747,0.0001334386856326475,0.013257698956274846,0.20236477984443899
3.900132399983704,-1.4479401092160649,-1.0676589151136424,-2.0225195493911152,-1.4999999999999984,-1.1749999999999992,0.11929937440328485,-2.022368049728518,0.00015149966259730974,0.011929937303419643,0.2023731515749085
3.951979500008747,-1.4531618492995102,-1.078401884615714,-2.022447701197872,-1.4999999999999984,-1.1749999999999992,0.10735459122383786,-2.022272055790234,0.0001756454076380365,0.010735458956782304,0.2023852822869429
4.000180599978194,-1.4578603945038002,-1.0880659964202082,-2.0223614798765026,-1.4999999999999984,-1.1749999999999992,0.0966088367065163,-2.0221542812907556,0.000207198585747026,0.009660883463274705,0.20240190106926634
