t,x,y,theta,xg,yg,D,eD,phi,alpha,v,w
6.451346499961801,1.0433537960027237,-1.9641810548310559,-3.0341692751000893,-2.0,-2.0,3.0435645753749347,-3.042564575374935,-3.1298236336874554,0.09565435858736615,0.30286558231482047,-0.10515842981756814
6.500936500029638,1.0284557677773485,-1.9660035915707397,-3.0402559241111655,-2.0,-2.0,3.0286465777917995,-3.0276465777917996,-3.1303674671844606,0.09011154307329505,0.30153625118328165,-0.09907103638972321
6.551691300002858,1.0135955690063603,-1.9677153911581882,-3.046006359931109,-2.0,-2.0,3.013768496335251,-3.012768496335251,-3.130880076833308,0.08487371690219891,0.30019236977979463,-0.09331758512211717
6.602904899977148,0.998786717697514,-1.9693258336158164,-3.0514096116860925,-2.0,-2.0,2.998943594454953,-2.997943594454953,-3.1313641513551436,0.07995453966905108,0.2988366178638263,-0.08791330725667035
6.652311600046232,0.9840119240056906,-1.9708408605761227,-3.056504399453453,-2.0,-2.0,2.9841543891059126,-2.9831543891059127,-3.131821174083435,0.07531677462998232,0.2974697242620336,-0.08281748715511761
6.702071800013073,0.9692984050945646,-1.9722639987813895,-3.061303615566406,-2.0,-2.0,2.969427942257687,-2.968427942257687,-3.1322519977194294,0.07094838215302346,0.2960960027943782,-0.07801705431112581
6.751953099970706,0.9546610030646121,-1.9736004293197618,-3.065824264529252,-2.0,-2.0,2.954778939339267,-2.953778939339267,-3.1326580014675813,0.06683373693832939,0.29471845008635383,-0.0734949712815179
6.800691000069492,0.9400753514061382,-1.9748564001647917,-3.07008849543611,-2.0,-2.0,2.9401828637958216,-2.9391828637958217,-3.133040836415086,0.06295234097897584,0.29333608001312556,-0.06922882080692318
6.851006500073709,0.9255145986308817,-1.9760426417322754,-3.0778599099750044,-2.0,-2.0,2.925612691696831,-2.924612691696831,-3.133403727524743,0.055543817549738694,0.292010246720375,-0.061084887777500096
6.902782700024545,0.9110482140518286,-1.977154052081755,-3.0778599099750044,-2.0,-2.0,2.911137860334104,-2.910137860334104,-3.1337448004392074,0.055884890464203085,0.2905594686619184,-0.06145983539357931
6.951694200048223,0.8966202916459005,-1.9782025447557836,-3.0814053326108053,-2.0,-2.0,2.896702304868401,-2.895702304868401,-3.1340676618347745,0.052662329223969184,0.2891687876882756,-0.057917016259257326
